iteration,loss
419,30433.328125
420,30852.87109375
421,30933.21875
422,28878.166015625
423,28965.25
424,29785.466796875
425,29090.353515625
426,29172.68359375
427,29427.56640625
428,28629.189453125
429,29029.80859375
430,29347.91796875
431,28401.40625
432,29351.677734375
433,28588.998046875
434,30365.23828125
435,31763.798828125
436,29033.328125
437,31577.09375
438,33982.10546875
439,30245.302734375
440,28250.041015625
441,28959.87890625
442,28282.033203125
443,29480.267578125
444,30049.0390625
445,28388.34375
446,31567.37890625
447,35052.96875
448,33638.359375
449,29180.01953125
450,31418.70703125
451,36615.60546875
452,34668.8046875
453,29781.072265625
454,31998.62109375
455,33999.15234375
456,32664.294921875
457,29506.10546875
458,28855.431640625
459,29459.140625
460,28473.140625
461,29288.833984375
462,28418.56640625
463,28417.32421875
464,28354.966796875
465,29164.658203125
466,29149.76171875
467,28098.34765625
468,27805.048828125
469,28995.60546875
470,28924.529296875
471,28423.201171875
472,28132.6484375
473,28601.486328125
474,28037.9765625
475,28634.50390625
476,28613.43359375
477,28387.0859375
478,28170.109375
479,28232.60546875
480,27946.7265625
481,29119.037109375
482,28984.935546875
483,27465.71875
484,30301.9140625
485,31962.240234375
486,29425.06640625
487,29281.26953125
488,30092.439453125
489,28437.13671875
490,28977.125
491,29896.1484375
492,28547.44140625
493,29159.431640625
494,29297.8671875
495,28143.3046875
496,29793.861328125
497,31218.375
498,28980.875
499,29293.662109375
500,30837.318359375
501,29065.9765625
502,28471.51953125
503,29270.060546875
504,27921.072265625
505,30133.697265625
506,31027.255859375
507,28714.189453125
508,28984.783203125
509,30431.412109375
510,29013.3828125
511,29045.572265625
512,29168.9609375
513,28158.658203125
514,28316.298828125
515,28691.5390625
516,28565.666015625
517,28524.7890625
518,28231.080078125
519,28091.68359375
520,28599.763671875
521,28651.580078125
522,27827.4140625
523,27834.326171875
524,28623.2421875
525,28769.296875
526,27691.8125
527,29691.18359375
528,30093.07421875
529,28351.63671875
530,31088.5546875
531,33083.9765625
532,30133.193359375
533,27518.314453125
534,28167.1640625
535,27413.115234375
536,27841.416015625
537,27912.35546875
538,27765.607421875
539,27769.49609375
540,27966.900390625
541,28015.943359375
542,28000.568359375
543,27962.533203125
544,27967.521484375
545,27793.173828125
546,27492.873046875
547,27750.658203125
548,27600.212890625
549,27367.716796875
550,27753.2890625
551,27832.27734375
552,27700.068359375
553,27801.029296875
554,27486.7109375
555,27662.87109375
556,27518.291015625
557,27738.3515625
558,27813.73046875
559,27734.603515625
560,27464.380859375
561,27633.14453125
562,27397.15234375
563,27327.361328125
564,27416.560546875
565,27498.97265625
566,27751.7734375
567,27470.78125
568,27555.849609375
569,27397.26171875
570,27598.703125
571,27459.068359375
572,27544.375
573,27363.341796875
574,27567.642578125
575,27158.794921875
576,27335.7578125
577,27206.451171875
578,27231.353515625
579,28143.548828125
580,27714.705078125
581,28129.9140625
582,28663.8984375
583,27368.2734375
584,27308.232421875
585,27814.646484375
586,27316.423828125
587,29438.248046875
588,30274.484375
589,27679.328125
590,29530.705078125
591,30870.03125
592,29224.88671875
593,29829.080078125
594,29386.09765625
595,28229.7109375
596,28006.83203125
597,28352.0546875
598,28051.4765625
599,27768.091796875
600,27895.310546875
601,27700.951171875
602,28559.05859375
603,29171.244140625
604,27583.84765625
605,29842.513671875
606,31631.74609375
607,29388.32421875
608,27601.701171875
609,28326.673828125
610,27576.580078125
611,29451.603515625
612,30609.154296875
613,28319.42578125
614,28938.44921875
615,30501.0234375
616,28761.767578125
617,27325.60546875
618,27809.505859375
619,27458.154296875
620,27401.59765625
621,27634.197265625
622,27736.16796875
623,27125.818359375
624,27523.158203125
625,27571.373046875
626,27052.548828125
627,27836.158203125
628,27721.42578125
629,29234.8203125
630,29547.994140625
631,27479.017578125
632,30147.900390625
633,31012.9609375
634,29143.73046875
635,30602.921875
636,32112.55078125
637,29061.05078125
638,27338.57421875
639,27653.37109375
640,28341.83203125
641,28658.72265625
642,28235.37109375
643,28074.08203125
644,28140.91015625
645,27744.591796875
646,27980.85546875
647,28033.46875
648,27938.255859375
649,27683.462890625
650,27490.474609375
651,27225.728515625
652,28363.458984375
653,28238.671875
654,28041.51171875
655,28133.892578125
656,28027.693359375
657,27749.84375
658,28490.650390625
659,28211.07421875
660,28372.21484375
661,28663.859375
662,27602.314453125
663,27915.36328125
664,27790.9296875
665,29314.431640625
666,29486.94140625
667,27691.931640625
668,30849.6328125
669,32631.291015625
670,29480.8984375
671,28809.4140625
672,29982.3671875
673,28138.99609375
674,28171.625
675,28422.4609375
676,27203.59765625
677,27868.14453125
678,27629.68359375
679,27859.890625
680,27754.892578125
681,27791.2421875
682,27664.46484375
683,28153.220703125
684,27926.775390625
685,27097.3671875
686,27316.09765625
687,27501.400390625
688,27313.44140625
689,27639.36328125
690,27815.275390625
691,27126.478515625
692,27126.001953125
693,27816.046875
694,27602.8671875
695,26921.11328125
696,27096.578125
697,27844.078125
698,27667.86328125
699,26991.43359375
700,27151.888671875
701,27654.0703125
702,27752.59765625
703,27121.359375
704,26927.0546875
705,27605.419921875
706,27702.6328125
707,26966.498046875
708,27140.806640625
709,27472.900390625
710,27407.404296875
711,27249.59375
712,27014.490234375
713,27560.015625
714,27439.0234375
715,27021.5625
716,27165.943359375
717,27479.419921875
718,27405.228515625
719,26975.337890625
720,26757.521484375
721,27387.6640625
722,27658.640625
723,27184.1640625
724,27023.419921875
725,27346.83203125
726,27386.73046875
727,27268.041015625
728,27073.763671875
729,27434.15234375
730,27213.18359375
731,27051.42578125
732,26998.703125
733,27669.208984375
734,27586.7578125
735,26811.34765625
736,27051.095703125
737,27699.529296875
738,27571.09375
739,27229.08984375
740,27079.390625
741,27726.978515625
742,27331.44140625
743,27044.3828125
744,26804.796875
745,27267.08984375
746,27506.56640625
747,26834.296875
748,26958.390625
749,27544.63671875
750,27591.638671875
751,27195.92578125
752,26999.44140625
753,27257.48828125
754,27246.861328125
755,26886.19140625
756,26831.33203125
757,27723.48046875
758,27260.7421875
759,26883.75390625
760,26743.9609375
761,27307.58203125
762,27570.171875
763,27142.953125
764,26835.361328125
765,27358.06640625
766,27329.693359375
767,27160.453125
768,26882.47265625
769,27192.6328125
770,27517.4140625
771,27023.369140625
772,26932.8515625
773,27401.390625
774,27461.98046875
775,27145.69921875
776,27070.248046875
777,27546.412109375
778,27447.4765625
779,26954.69921875
780,27025.53515625
781,27371.767578125
782,27707.52734375
783,26880.091796875
784,26950.5
785,27579.912109375
786,26961.876953125
787,26932.345703125
788,26913.017578125
789,27519.806640625
790,27230.416015625
791,27108.626953125
792,26938.869140625
793,27666.44921875
794,27373.8046875
795,26935.3203125
796,27084.22265625
797,27421.888671875
798,27311.205078125
799,26813.90625
800,26943.046875
801,27495.037109375
802,27352.4765625
803,26855.125
804,26920.2890625
805,27310.25
806,27214.728515625
807,26926.69921875
808,26929.650390625
809,27183.68359375
810,27319.009765625
811,26982.884765625
812,26805.83984375
813,27161.693359375
814,27216.08984375
815,27046.30859375
816,27042.498046875
817,27020.13671875
818,27345.828125
819,26727.009765625
820,26998.599609375
821,27496.650390625
822,27147.583984375
823,26850.84375
824,27095.26953125
825,27232.76171875
826,27296.697265625
827,26872.556640625
828,26998.95703125
829,27485.46484375
830,27508.080078125
831,27061.08203125
832,26712.09375
833,27258.720703125
834,27071.24609375
835,26925.033203125
836,27036.462890625
837,27336.18359375
838,27217.376953125
839,26970.00390625
840,26946.1953125
841,27386.44140625
842,27278.13671875
843,27052.50390625
844,26567.58203125
845,27500.6171875
846,27280.86328125
847,26816.033203125
848,26980.255859375
849,27098.1015625
850,27197.83984375
851,26927.73828125
852,26910.109375
853,27237.91796875
854,27186.75390625
855,26779.484375
856,26769.984375
857,27658.564453125
858,27425.705078125
859,26737.384765625
860,26710.7109375
861,27587.849609375
862,27341.923828125
863,26826.4453125
864,26978.69140625
865,27331.11328125
866,27313.59375
867,26818.5859375
868,26926.8671875
869,27498.765625
870,27555.53125
871,26529.30859375
872,26771.341796875
873,27424.84765625
874,27367.341796875
875,26749.099609375
876,26731.333984375
877,27206.498046875
878,27084.51953125
879,27049.373046875
880,27045.46875
881,27453.716796875
882,27221.927734375
883,27196.099609375
884,26715.71484375
885,27365.521484375
886,27056.80859375
887,26871.703125
888,27127.904296875
889,27267.12890625
890,27372.671875
891,26859.798828125
892,27057.86328125
893,27346.48046875
894,27421.078125
895,26891.921875
896,26903.1953125
897,27631.201171875
898,27098.41015625
899,26965.111328125
900,26926.77734375
901,27495.248046875
902,26984.1484375
903,26610.349609375
904,26794.4765625
905,27669.18359375
906,27330.255859375
907,27070.68359375
908,26903.76171875
909,27315.44921875
910,27351.55859375
911,26610.197265625
912,27140.642578125
913,27464.0703125
914,27327.7109375
915,26970.96875
916,26850.341796875
917,27267.271484375
918,27288.154296875
919,27083.765625
920,26904.888671875
921,27037.591796875
922,27258.5625
923,26945.8515625
924,27065.365234375
925,27309.744140625
926,27111.15625
927,26732.193359375
928,26710.6328125
929,27534.953125
930,26996.623046875
931,26951.2734375
932,26854.2109375
933,27125.9296875
934,27146.72265625
935,26902.421875
936,26707.06640625
937,27270.408203125
938,27048.25390625
939,26883.03125
940,27019.34765625
941,27423.90625
942,27262.171875
943,26920.79296875
944,26911.998046875
945,27416.9609375
946,27295.2890625
947,27036.0546875
948,26974.54296875
949,27264.03125
950,26946.92578125
951,26961.76171875
952,26695.41796875
953,26997.35546875
954,26874.986328125
955,26997.96484375
956,26687.95703125
957,27384.71484375
958,27207.138671875
959,27021.353515625
960,26938.64453125
961,27269.87109375
962,26988.52734375
963,27013.62109375
964,26696.953125
965,27040.63671875
966,27414.271484375
967,26724.7265625
968,26779.298828125
969,27299.263671875
970,27086.2265625
971,26850.19921875
972,26725.416015625
973,27555.841796875
974,27014.755859375
975,26846.7421875
976,26842.6796875
977,27668.501953125
978,27322.275390625
979,26988.455078125
980,26819.1171875
981,27231.65234375
982,27398.736328125
983,26876.673828125
984,26645.53515625
985,27158.533203125
986,27048.41796875
987,26646.90625
988,26714.89453125
989,27242.1875
990,27023.099609375
991,26729.6328125
992,26705.09765625
993,27470.771484375
994,27183.876953125
995,26941.365234375
996,26839.44921875
997,27277.921875
998,27125.169921875
999,26621.796875
