iteration,loss
412,2128.07666015625
413,2103.66357421875
414,1805.23779296875
415,1744.33544921875
416,2381.72900390625
417,2081.0947265625
418,1972.5970458984375
419,1630.5164794921875
420,2075.527099609375
421,1759.2078857421875
422,2445.826171875
423,2348.089599609375
424,1556.347412109375
425,1849.4180908203125
426,1906.2933349609375
427,1930.2811279296875
428,1970.1468505859375
429,1706.660400390625
430,1877.4161376953125
431,1959.243896484375
432,2345.74755859375
433,1631.665283203125
434,1855.632568359375
435,1723.455322265625
436,1934.486572265625
437,1809.708740234375
438,1680.2557373046875
439,2167.8056640625
440,2032.801025390625
441,1565.84619140625
442,1967.779296875
443,1802.980712890625
444,1553.55712890625
445,2011.9189453125
446,1842.0859375
447,2067.5634765625
448,2028.414306640625
449,1845.3223876953125
450,1868.741943359375
451,1682.701416015625
452,1847.4937744140625
453,1577.9609375
454,1855.76513671875
455,1854.450927734375
456,1853.691162109375
457,1912.863037109375
458,2091.878173828125
459,1947.87060546875
460,1727.343994140625
461,1594.0345458984375
462,1833.1539306640625
463,2061.429931640625
464,1717.189208984375
465,2087.71630859375
466,1995.849365234375
467,1952.08349609375
468,2082.1943359375
469,1936.542724609375
470,1358.88232421875
471,1468.860107421875
472,1610.118896484375
473,1861.614990234375
474,1736.4403076171875
475,2027.906494140625
476,1692.2449951171875
477,1784.63671875
478,1698.399169921875
479,1830.9202880859375
480,1693.8895263671875
481,2111.89599609375
482,1799.6973876953125
483,1855.296875
484,1868.137451171875
485,1680.4716796875
486,1604.9844970703125
487,1750.1021728515625
488,1345.6865234375
489,1953.879638671875
490,1810.7164306640625
491,1633.978271484375
492,1391.61669921875
493,1443.13623046875
494,1517.0382080078125
495,1626.5791015625
496,1758.9451904296875
497,1743.3837890625
498,1788.13330078125
499,2233.395263671875
500,1597.00537109375
501,1687.8934326171875
502,1820.427001953125
503,1939.53955078125
504,1827.8197021484375
505,1823.252685546875
506,1716.5760498046875
507,1682.110595703125
508,1498.840087890625
509,1837.9168701171875
510,1509.21533203125
511,1793.2159423828125
512,2043.0081787109375
513,1599.0333251953125
514,1821.90576171875
515,1626.08203125
516,1932.37158203125
517,1823.06494140625
518,1836.0870361328125
519,1699.5323486328125
520,2108.39453125
521,1709.7225341796875
522,1591.783935546875
523,1762.407470703125
524,1765.2562255859375
525,1734.4976806640625
526,1852.3201904296875
527,1931.1011962890625
528,1545.1529541015625
529,1858.517333984375
530,1521.2586669921875
531,1448.8546142578125
532,1672.541259765625
533,1470.150390625
534,1760.362548828125
535,1861.298583984375
536,1946.034912109375
537,1781.747802734375
538,1476.4576416015625
539,1610.4134521484375
540,1462.13037109375
541,1718.3485107421875
542,1671.5537109375
543,1652.4136962890625
544,1388.8037109375
545,1595.6097412109375
546,1716.103271484375
547,1855.833251953125
548,1561.3226318359375
549,1611.556396484375
550,1556.384521484375
551,1591.912353515625
552,1838.9066162109375
553,1730.138916015625
554,1797.3128662109375
555,1898.292236328125
556,1463.3251953125
557,1546.691650390625
558,1841.7396240234375
559,1349.3463134765625
560,1880.567138671875
561,1768.234130859375
562,1775.28955078125
563,1596.146240234375
564,1741.774658203125
565,1733.17919921875
566,1765.1207275390625
567,1575.3948974609375
568,1512.3902587890625
569,1512.9697265625
570,1428.8438720703125
571,1893.740478515625
572,1734.4161376953125
573,1540.9639892578125
574,1516.194580078125
575,1531.10546875
576,1487.41015625
577,1635.970947265625
578,1955.078857421875
579,1702.964599609375
580,1452.7652587890625
581,1774.083251953125
582,1390.2274169921875
583,1945.630859375
584,1708.031005859375
585,1391.50244140625
586,1886.7001953125
587,1759.4339599609375
588,1552.80859375
589,1581.1812744140625
590,1857.91748046875
591,1716.45361328125
592,1891.9879150390625
593,1758.8375244140625
594,1462.8115234375
595,1610.9354248046875
596,1792.7017822265625
597,1316.9586181640625
598,1453.552490234375
599,1623.5345458984375
600,1718.65380859375
601,1979.5654296875
602,1398.1900634765625
603,1651.294189453125
604,1596.06103515625
605,1448.85986328125
606,1889.0947265625
607,1509.8739013671875
608,1870.3497314453125
609,1852.56640625
610,1683.6978759765625
611,1651.6517333984375
612,1544.334716796875
613,1684.5404052734375
614,1634.7794189453125
615,1722.6053466796875
616,1550.752197265625
617,1538.315673828125
618,1443.441162109375
619,1738.533203125
620,1429.6065673828125
621,1595.7449951171875
622,1351.6944580078125
623,1754.5286865234375
624,1700.9639892578125
625,1353.91845703125
626,1722.058837890625
627,1551.79296875
628,1760.7366943359375
629,1485.0828857421875
630,1944.6766357421875
631,1115.3359375
632,1494.30029296875
633,1544.2457275390625
634,1663.22119140625
635,1849.9677734375
636,1735.8741455078125
637,2053.75
638,1548.0712890625
639,1375.086181640625
640,1799.76806640625
641,1695.2337646484375
642,1643.0078125
643,1452.708984375
644,1723.588623046875
645,1613.6982421875
646,1608.1806640625
647,1597.27392578125
648,1456.9892578125
649,1884.7958984375
650,1727.3907470703125
651,1489.9534912109375
652,2020.944091796875
653,1528.0205078125
654,1543.944091796875
655,1688.978759765625
656,1506.5299072265625
657,1831.951904296875
658,1666.5517578125
659,1763.5001220703125
660,1521.9844970703125
661,1996.5357666015625
662,1748.1458740234375
663,1468.5223388671875
664,1502.5709228515625
665,1329.324951171875
666,1954.706787109375
667,1437.886962890625
668,1492.67431640625
669,1703.53466796875
670,1453.5068359375
671,1757.7080078125
672,1613.2220458984375
673,1750.951416015625
674,1723.76416015625
675,1610.26318359375
676,1423.8758544921875
677,1626.027587890625
678,1515.8392333984375
679,1807.7110595703125
680,1542.412841796875
681,1314.25390625
682,1534.9876708984375
683,1631.2064208984375
684,1804.2802734375
685,1523.9754638671875
686,1629.0618896484375
687,1309.5894775390625
688,1567.0086669921875
689,1620.60400390625
690,1414.3765869140625
691,1794.0843505859375
692,1416.4344482421875
693,1490.1990966796875
694,1611.0062255859375
695,1237.4661865234375
696,1946.4869384765625
697,1350.5211181640625
698,1704.1527099609375
699,1347.526123046875
700,1640.200927734375
701,1662.968017578125
702,1839.2109375
703,1237.0809326171875
704,1623.62109375
705,1395.6566162109375
706,1553.8226318359375
707,1666.01904296875
708,1760.9720458984375
709,1290.7977294921875
710,1735.661865234375
711,1711.81689453125
712,1534.445068359375
713,1938.63623046875
714,1644.2239990234375
715,1416.62158203125
716,1719.6090087890625
717,1329.7724609375
718,1414.959716796875
719,1587.939453125
720,1369.4063720703125
721,1376.7479248046875
722,1698.81201171875
723,1460.96142578125
724,1745.388916015625
725,1661.95068359375
726,1280.5894775390625
727,1612.5738525390625
728,1521.310546875
729,1463.21435546875
730,1824.7801513671875
731,1418.87841796875
732,1549.8916015625
733,1792.142333984375
734,1354.8555908203125
735,2102.899169921875
736,1593.955810546875
737,1946.979736328125
738,1463.82958984375
739,1784.5433349609375
740,1494.876953125
741,1632.8857421875
742,1349.8692626953125
743,1551.644287109375
744,1687.55859375
745,1517.76953125
746,1329.6956787109375
747,1722.8262939453125
748,1704.0064697265625
749,1436.17236328125
750,1458.616943359375
751,1502.98779296875
752,1881.02734375
753,1586.6876220703125
754,1576.324951171875
755,1447.4991455078125
756,1447.35693359375
757,1602.911865234375
758,1531.08935546875
759,1513.73291015625
760,1685.0987548828125
761,1264.2861328125
762,1487.4024658203125
763,1732.6834716796875
764,1710.2955322265625
765,1676.3721923828125
766,1734.0887451171875
767,1542.84521484375
768,1242.916748046875
769,1361.76611328125
770,1518.2537841796875
771,1587.3406982421875
772,1480.9344482421875
773,1390.569091796875
774,1801.2335205078125
775,1483.9266357421875
776,1305.2958984375
777,1630.2225341796875
778,1491.7735595703125
779,1589.4261474609375
780,1632.979248046875
781,1303.8231201171875
782,1677.07666015625
783,1554.9210205078125
784,1593.602783203125
785,1260.577880859375
786,1545.5653076171875
787,1456.0810546875
788,1605.6612548828125
789,1554.580322265625
790,1636.3623046875
791,1591.4246826171875
792,1527.4652099609375
793,1439.896728515625
794,1470.055908203125
795,1275.525146484375
796,1618.0128173828125
797,1530.6082763671875
798,1313.287841796875
799,1686.9638671875
800,1552.748046875
801,1264.940673828125
802,1241.300048828125
803,1511.849365234375
804,1388.186767578125
805,1554.242919921875
806,1427.9765625
807,1746.578369140625
808,1515.9517822265625
809,1487.1376953125
810,1331.608154296875
811,1683.622314453125
812,1510.1424560546875
813,1552.91552734375
814,1452.1378173828125
815,1364.6123046875
816,1565.832763671875
817,1641.61962890625
818,1567.8330078125
819,1408.275634765625
820,1509.7808837890625
821,1574.612548828125
822,1864.00341796875
823,1205.8367919921875
824,1353.963623046875
825,1459.285888671875
826,1905.7130126953125
827,1364.5103759765625
828,1544.108154296875
829,1490.087890625
830,1679.8538818359375
831,1223.29150390625
832,1412.9005126953125
833,1679.5091552734375
834,1637.965087890625
835,1361.1427001953125
836,1590.40673828125
837,1195.271484375
838,1440.541748046875
839,1490.2950439453125
840,1517.259521484375
841,1333.39599609375
842,1527.889892578125
843,1524.71728515625
844,1456.2388916015625
845,1620.4049072265625
846,1421.5062255859375
847,1234.0145263671875
848,1665.2506103515625
849,1291.284912109375
850,1365.8743896484375
851,1273.287109375
852,1569.2850341796875
853,1361.10546875
854,1485.415283203125
855,1456.4495849609375
856,1352.821533203125
857,1631.8359375
858,1529.4393310546875
859,1423.8870849609375
860,1321.7908935546875
861,1356.93505859375
862,1441.630859375
863,1669.644287109375
864,1519.830810546875
865,1994.7933349609375
866,1647.9931640625
867,1437.286865234375
868,1505.5108642578125
869,1568.434326171875
870,1437.6246337890625
871,1387.939453125
872,1292.2874755859375
873,1350.575439453125
874,1621.93212890625
875,1596.467041015625
876,1547.76953125
877,1675.6739501953125
878,1995.719970703125
879,1576.591064453125
880,1410.7349853515625
881,1277.3782958984375
882,1302.817138671875
883,1477.073974609375
884,1408.7593994140625
885,1544.37255859375
886,1442.4029541015625
887,1517.740478515625
888,1692.173095703125
889,1575.28857421875
890,1344.4422607421875
891,1610.8837890625
892,1373.109130859375
893,1415.725341796875
894,1262.4287109375
895,1387.128662109375
896,1197.1385498046875
897,1198.87060546875
898,1345.6171875
899,1384.340576171875
900,1375.42919921875
901,1623.313720703125
902,1419.9298095703125
903,1321.21337890625
904,1494.75146484375
905,1559.326416015625
906,1269.8125
907,1538.3397216796875
908,1207.8416748046875
909,1412.3594970703125
910,1339.987548828125
911,1186.204833984375
912,1625.2347412109375
913,1613.132080078125
914,1444.44482421875
915,1884.8892822265625
916,1371.3997802734375
917,1742.499267578125
918,1455.31005859375
919,1257.21826171875
920,1398.6661376953125
921,1556.0302734375
922,1586.3524169921875
923,1269.5845947265625
924,1114.41015625
925,1457.5184326171875
926,1425.0469970703125
927,1477.373779296875
928,1196.11328125
929,1514.365478515625
930,1477.551025390625
931,1225.2509765625
932,1663.45458984375
933,1394.941162109375
934,1405.574462890625
935,1387.260498046875
936,1374.055419921875
937,1469.6116943359375
938,1496.1636962890625
939,1195.474609375
940,1643.8975830078125
941,1416.00146484375
942,1220.276611328125
943,1521.087158203125
944,1573.857421875
945,1378.753662109375
946,1543.664306640625
947,1531.8377685546875
948,1385.400146484375
949,1323.1610107421875
950,1207.8502197265625
951,1348.979736328125
952,1431.671142578125
953,1676.103271484375
954,1510.77880859375
955,1395.8101806640625
956,1588.169189453125
957,1501.909912109375
958,1645.7952880859375
959,1398.3116455078125
960,974.3603515625
961,1474.4393310546875
962,1379.31689453125
963,1436.364501953125
964,1564.6732177734375
965,1487.4222412109375
966,1416.1402587890625
967,1521.421875
968,1767.81103515625
969,1299.5732421875
970,1357.1328125
971,1166.2916259765625
972,1981.928466796875
973,1500.6656494140625
974,1311.467041015625
975,1440.69580078125
976,1592.25927734375
977,1414.317626953125
978,1407.40869140625
979,1352.827880859375
980,1488.5645751953125
981,1382.0194091796875
982,1465.6771240234375
983,1362.5269775390625
984,1315.6697998046875
985,1265.227783203125
986,1384.6297607421875
987,1488.6539306640625
988,1457.013427734375
989,1410.75390625
990,1676.817138671875
991,1249.7203369140625
992,1587.8785400390625
993,1551.9307861328125
994,1309.6837158203125
995,1334.5758056640625
996,1357.1243896484375
997,1506.6767578125
998,1418.775634765625
999,1301.9346923828125
